"ID","Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1738.07/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
44,"0x4227ef4cfe6619ed6c333e3640ec61846146250ebb592a13689b60b07b9ed022","15046096","1656523794","2022-06-29 17:29:54","0x6898c66223313e5327addafa72a33728f8188ee6","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.016666666666666667","0","1767.03783333333","0.052820917514283426","91.8064521040506","1098.71","","","Purchase"
45,"0x42e9d269c044a9dfa68288e9548f8eea8557d6fc210f9c8431b0ee475259afbf","15046096","1656523794","2022-06-29 17:29:54","0x80575eaaa4a04ec867d8b179abadc162974ca21b","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.016666666666666667","0","1767.03783333333","0.052455894514283426","91.1720165784406","1098.71","","","Purchase"
46,"0x0bb8307093c73462d6066905e30f9573e6e9d4d76706febe1fc90565b497f101","15046096","1656523794","2022-06-29 17:29:54","0x65e6d2ce4c7d095a84433b6e10b4ee98507fb1e1","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.052455894514283426","91.1720165784406","1098.71","","","Purchase"
47,"0xf1fc2bb5d3388e3bb738977cba77637ef46cdd172b7349c7c99835a6ef5b919c","15046096","1656523794","2022-06-29 17:29:54","0xdbcc6698d4686ee3fba49c2245072460594efe6e","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.056704985363348642","98.5572339104754","1098.71","","","Purchase"
48,"0x9c8031652bf5c708bb39a20fcc9244dd238db9bcdbc7e371c52a482823b9783b","15046096","1656523794","2022-06-29 17:29:54","0x8dbbca57ea56290efa14d835bbfd34faf1d89753","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.016666666666666667","0","1767.03783333333","0.052455894514283426","91.1720165784406","1098.71","","","Purchase"
49,"0x6508bb8186ba1188ce593391c44999335c1042101acf91d0c8f986927960f7e5","15046096","1656523794","2022-06-29 17:29:54","0x8efd9addd8de6a4e64664d1893dec51f8c3339e9","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.054459848009262042","94.6550280294581","1098.71","","","Purchase"
50,"0xae4e8e90006c31afebc32383006debf197973721802e3321622e251c644fa3fe","15046096","1656523794","2022-06-29 17:29:54","0xf40942b1d5993a4e82200feafce2803083372c31","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.016666666666666667","0","1767.03783333333","0.054459848009262042","94.6550280294581","1098.71","","","Purchase"
51,"0x56841ae1d2a111463bedb02ec869692fc98a460b83be476a9e4c8d4a46f24ffe","15046096","1656523794","2022-06-29 17:29:54","0xfcca6795934528041f9f8d09883b2f2fb6806b65","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.054459848009262042","94.6550280294581","1098.71","","","Purchase"
52,"0xe7c03a41d1b45b5cb3e6154c14631e3014c7f511174a7ea96acd7506fca29198","15046096","1656523794","2022-06-29 17:29:54","0xa8c12f4714fbe5b030ac5b21d66cabf4aa0e0cd4","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.052273383014283426","90.8547988156356","1098.71","","","Purchase"
53,"0xcfe3ecd033b23c69ed85bf2da2ca3e5c97603eccdc3068da02af46e59ffe5518","15046096","1656523794","2022-06-29 17:29:54","0x2e5eef80477a03050d6d3f7607b49c5c5fc6d628","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.054970806032715258","95.5431088412814","1098.71","","","Purchase"
54,"0x104badcae009cab84a7b60659f1beaf43cbe217bf3383bda45be737baed7c0df","15046096","1656523794","2022-06-29 17:29:54","0xc3d6e933b2ced203bb1ae344d009849c686161f5","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.054459848009262042","94.6550280294581","1098.71","","","Purchase"
55,"0x864f1dae2d2b26668a952c9b9f814124f5a7975f2e4152fd3009fa98ca1ab5c2","15046096","1656523794","2022-06-29 17:29:54","0xe69aaab4c32313191788d12753f016880690ca3b","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.054970806032715258","95.5431088412814","1098.71","","","Purchase"
56,"0x0142f940c23ee5bc2e365051b3a04fbbe5ea87ee139a5a208df4a5d72b2820ee","15046096","1656523794","2022-06-29 17:29:54","0x23e04d194ebcbfea0d581211a5c60a2059a749b4","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.056507689863348642","98.2143205207904","1098.71","","","Purchase"
57,"0x13cc24ce64d9b2ac3ad6b16457b1bcb9dde73aab967c05e5748725c0f8042527","15046097","1656523827","2022-06-29 17:30:27","0xcd32f12921ff1b5ddb6b631ee5a31aab8ba314fc","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.061193712592094654","106.358956044942","1098.71","","","Purchase"
58,"0xf07c2d6136b512f60f4379b300f912b2a131d7aac214d2ddc1cc283528ec6931","15046097","1656523827","2022-06-29 17:30:27","0x3d68fab06be1d95951efbff810fca02ff6394426","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.061193712592094654","106.358956044942","1098.71","","","Purchase"
